0.0355744,9.807930,9.622167,8.560313,9.640338,-0.830481012949707,-0.769934674831705
0.066288,9.837668,9.574452,8.569622,9.630625,-0.928175363944993,-1.06101499044406
0.1015728,9.788105,9.669881,8.551003,9.669476,-0.793124408582212,-0.45269331036611
0.1476016,9.837668,9.660338,8.616167,9.650051,-0.842054971390656,-0.893342158274319
0.1776496,9.847581,9.641252,8.588240,9.679188,-0.900105816183111,-0.808053018856715
0.2115952,9.798017,9.631709,8.634785,9.650051,-1.33158917834459,-0.912898569395346
0.2502512,9.877318,9.631709,8.513767,9.708326,-0.519428750476079,-0.611908353942996
0.2815568,9.847581,9.688966,8.588240,9.679188,-0.635690518060453,-0.667539344353693
0.3113328,9.788105,9.622167,8.644095,9.679188,-1.66711724984244,-0.853167032529373
0.3625392,9.778192,9.641252,8.578931,9.669476,-1.17315561386601,-0.59300414995617
0.3976608,9.788105,9.583995,8.551003,9.640338,-1.09842161056117,-0.792506565474996
0.4254768,9.817843,9.622167,8.653404,9.650051,-1.38443657551584,-1.05980097302449
0.4653712,9.807930,9.622167,8.569622,9.669476,-1.05866982127487,-0.712691481633389
0.4952272,9.887231,9.736681,8.597549,9.718039,-0.437929739426774,-0.564587860379195
0.5376304,9.877318,9.688966,8.569622,9.650051,-0.188212732557728,-0.787654999294129
0.5664336,9.897144,9.650795,8.569622,9.582063,0.114538225999119,-1.162456947969
0.6091968,9.907056,9.708052,8.551003,9.650051,0.191733249073519,-0.765790501984874
0.6391776,9.867406,9.679424,8.606858,9.630625,-0.401411590846342,-0.957377342463894
0.6702112,9.887231,9.641252,8.532385,9.552925,0.402892914869027,-1.13150437822923
0.7215728,9.807930,9.622167,8.588240,9.611200,-0.823289608023633,-0.942728160619961
0.7525248,9.857493,9.650795,8.616167,9.611200,-0.554820679044269,-1.09747350848097
0.7826752,9.837668,9.650795,8.597549,9.659763,-0.842258232414386,-0.835334870065433
0.8239408,9.867406,9.593538,8.625476,9.650051,-1.10289973585556,-1.21119875590533
0.8539312,9.837668,9.564909,8.588240,9.669476,-1.32228473939064,-1.03173517295605
0.8851296,9.857493,9.688966,8.597549,9.650051,-0.46341344612076,-0.812670646497001
0.9167056,9.857493,9.660338,8.560313,9.640338,-0.343347164528753,-0.810666619686117
0.971464,9.897144,9.698509,8.569622,9.611200,0.204689095212006,-0.935249771949251
1.0075712,9.837668,9.650795,8.560313,9.620913,-0.390699553818964,-0.834878980165848
1.0417408,9.916969,9.660338,8.560313,9.591775,0.274416927021062,-1.13787908304706
1.0777712,9.897144,9.688966,8.523076,9.640338,0.255585193014165,-0.733695733328328
1.1092016,9.788105,9.717595,8.588240,9.640338,-0.576348515784249,-0.513543734197931
1.1390032,9.857493,9.660338,8.597549,9.611200,-0.391446030726229,-1.01180510975017
