0.027832,9.406887,11.406239,11.291718,15.581575,-3.51780624573718,-0.25960768703338
0.057576,9.357410,11.444435,11.310361,15.542782,-3.49566114122599,-0.177357849324663
0.1004832,9.377200,11.482630,11.217147,15.620368,-3.13710853418971,0.261431251230995
0.1291856,9.367305,11.511277,11.189183,15.620368,-2.93026535388596,0.4234226341515
0.1589904,9.476155,11.406239,11.291718,15.649463,-3.43265044102127,-0.306017588955488
0.1950992,9.377200,11.463532,11.226468,15.639765,-3.34863193229881,0.236733857821635
0.231712,9.406887,11.473081,11.245111,15.659162,-3.29899304034703,0.165373045963475
0.2612736,9.347514,11.463532,11.235790,15.620368,-3.46051350142051,0.252005360184603
0.2928128,9.456364,11.453983,11.198504,15.620368,-2.80527997693958,0.0380675061871223
0.326272,9.426678,11.434886,11.235790,15.571877,-3.00967849159061,-0.122449044954974
0.3641424,9.416782,11.463532,11.226468,15.688257,-3.33860232063204,0.229364912179626
0.3950336,9.416782,11.444435,11.245111,15.610670,-3.20252070028848,-0.0207722385805553
0.4342864,9.337619,11.434886,11.198504,15.600972,-3.43291804976664,0.281058396699734
0.4751104,9.456364,11.453983,11.245111,15.591273,-2.87485576020196,-0.148302054470701
0.5265776,9.436573,11.415788,11.282397,15.581575,-3.28024420754503,-0.294874230501307
0.5803472,9.426678,11.396690,11.254433,15.552480,-3.20195224794868,-0.292506253629055
0.6065584,9.396991,11.396690,11.235790,15.523385,-3.16405012244125,-0.22196919159088
0.6389984,9.357410,11.272553,11.198504,15.513687,-3.81876618785343,-0.292063517417155
0.669088,9.387096,11.368043,11.217147,15.455497,-3.01661372976272,-0.345661404103948
0.7078304,9.367305,11.320298,11.226468,15.552480,-3.78745583176819,-0.214471055603028
0.7490416,9.436573,11.358494,11.254433,15.552480,-3.34683572794403,-0.398759070094613
0.7855088,9.387096,11.377592,11.217147,15.620368,-3.62406081809869,0.0172739152615939
0.8338784,9.327723,11.329847,11.217147,15.523385,-3.78928565009574,-0.122084169017366
0.861664,9.377200,11.444435,11.189183,15.591273,-3.10561066620875,0.198378669142171
